3.716814159292042, 36.1248770894789
11.50442477876107, 35.5909537856441
17.522123893805315, 35.60766961651922
26.017699115044252, 35.63126843657818
33.09734513274336, 35.65093411996071
40.176991150442475, 35.67059980334318
49.38053097345134, 35.69616519174042
57.168141592920364, 35.717797443461166
59.2920353982301, 35.723697148475935
62.123893805309734, 42.39823008849555
63.89380530973453, 50.7364798426745
65.6637168141593, 65.74139626352013
66.37168141592922, 76.85447394296943
68.49557522123894, 93.52704031465089
70.26548672566372, 109.0875122910521
73.45132743362834, 127.42969518190753
75.2212389380531, 141.32350049164208
78.05309734513274, 154.6647000983284
81.23893805309736, 167.45132743362828
84.42477876106196, 178.57128810226152
87.96460176991151, 185.80334316617498
91.1504424778761, 190.8121927236971
96.46017699115045, 194.71583087512286
102.83185840707965, 194.17797443461154
109.5575221238938, 190.86332350049162
115.2212389380531, 186.43461160275314
121.23893805309736, 183.11799410029494
127.61061946902656, 178.13569321533922
134.33628318584073, 173.15437561455258
140.7079646017699, 167.06096361848572
146.01769911504425, 160.40904621435593
149.91150442477874, 159.86430678466073
156.28318584070797, 155.43756145526055
160.53097345132744, 152.11602753195672
166.5486725663717, 148.24385447394295
169.73451327433628, 145.4749262536873
173.98230088495575, 140.48672566371678
181.06194690265488, 137.17305801376594
184.60176991150445, 134.40511307767943
188.84955752212386, 132.75024582104226
195.2212389380531, 128.87905604719762
202.30088495575222, 125.56538839724678
208.67256637168146, 121.1386430678466
215.75221238938053, 116.71386430678461
224.6017699115044, 112.29400196656832
232.0353982300885, 108.98131760078658
238.05309734513276, 105.66470009832841
244.77876106194685, 104.57227138643066
251.15044247787608, 101.25663716814154
260, 98.50344149459193
267.78761061946904, 95.19174041297936
272.0353982300885, 94.0924287118977
277.34513274336285, 93.5516224188791
281.5929203539823, 91.89675516224185
286.5486725663717, 91.35496558505406
290.7964601769911, 90.25565388397246
296.1061946902655, 88.60373647984267
