0.11586948461253144, 32.84668149796073
1.9666913854900585, 34.864355456680244
3.500803361759999, 37.872327277221586
5.357804968483514, 38.89506859473494
6.898096650599449, 40.90810777406989
10.922630082808077, 42.95822518848104
10.910270671116074, 44.94809047089359
12.785811395377586, 42.986033864788055
13.11797058460018, 39.508404399950564
14.70461006056113, 34.05944877023853
15.338029909776303, 32.078853046594986
16.862872327277238, 36.579223828945715
17.763564454331977, 41.5677913731306
20.859597083178862, 43.106538128785076
21.80354715115562, 41.130577184525976
22.747497219132377, 39.15461624026699
24.31559757755533, 36.69045853417373
24.334136695093328, 33.705660610554844
25.247188233840085, 36.70436287232724
25.213199851687072, 42.176492398961784
26.418242491657416, 48.16462736373745
27.37146211840318, 44.69626745766897
27.396180941787186, 40.71653689284386
28.03269064392537, 38.23847484859715
29.563712767272285, 41.74391298974166
29.85879372141887, 44.23587937214188
30.50148312940305, 40.76288468668889
30.827462612779648, 38.28018786305768
31.7466938573724, 40.283957483623794
32.39247311827959, 36.313496477567696
33.33642318625635, 34.33753553330854
34.249474725003104, 37.336237795080876
34.85508589791126, 39.8328389568656
36.12501544926463, 35.37418118897534
37.696205660610566, 32.41255716227903
38.91669756519591, 35.913360524039035
40.13718946978127, 39.41416388579904
40.41991101223582, 43.895995550611815
41.94475342973676, 48.39636633296249
42.55963416141393, 49.40056853293777
43.1652453343221, 51.897169694722436
43.4912248176987, 49.41447287109128
44.75497466320605, 45.950747744407295
45.07477444073664, 44.46298356198241
45.35131627734521, 49.93974786800146
45.96619700902239, 50.94395006797674
46.90705722407616, 49.46545544432081
47.54665677913733, 46.48992707947099
48.1800766283525, 44.50933135582744
50.058707205537026, 42.04980842911874
50.39086639475962, 38.57217896428125
51.60208874057597, 43.56538128785064
51.57119021134596, 48.54004449388202
53.176368804844905, 40.10629094055116
53.517797552836505, 35.136262513904285
54.769187986651865, 33.66240266963291
55.974230626622195, 39.65053763440858
55.63589173155359, 44.123099740452346
55.930972685700176, 46.61506612285251
57.818872821653706, 42.663144234334425
59.04245457916206, 45.666481275491265
60.262946483747406, 49.16728463725116
62.09831912000991, 53.672290198986445
63.641700655048844, 55.1878630577184
64.28439006303302, 51.71486837226547
65.2406995427018, 47.74904214559382
66.48900012359411, 46.772648621925555
68.03238165863308, 48.28822148065751
69.581942899518, 48.80886169818308
71.7649239896181, 47.348906192065215
73.65282412557164, 43.39698430354707
74.86404647138801, 48.39018662711652
75.45729823260413, 52.87665307131374
76.04437028797429, 58.35805215671729
76.0227413175133, 61.84031640093929
77.00685947348907, 53.397293288839364
77.66190829316525, 47.934433320973824
78.31386725991845, 42.96903967371145
77.39463601532569, 40.96527005314539
77.73606476331727, 35.995241626498455
79.23618835743423, 44.4753429736744
79.5189098998888, 48.95717463848712
80.47521937955753, 44.99134841181552
81.7111605487579, 46.00482017055981
82.93783215918924, 48.51069089111354
84.14905450500558, 53.50389321468293
85.40353479174394, 51.53256704980839
86.97163515016686, 49.06840934371513
88.83481646273637, 49.09621802002215
90.36274873316032, 53.09912248176977
92.55190952910644, 50.64423433444563
93.5143987146212, 45.6834754665677
94.11383018168337, 49.1750092695587
94.72253120751455, 51.1741441107402
96.26591274255347, 52.6897169694721
98.12291434927698, 53.71245828698545
100.60715609936969, 53.749536522061476
100.26881720430109, 58.22209862810524
101.16641947843286, 63.70813249289324
101.75658138672603, 68.69206525769368
101.41206278581143, 74.15956000494367
101.11080212581885, 72.66252626374978
101.38734396242742, 78.13929056976878
101.3502657273514, 84.10888641700649
101.60826844642199, 92.57044864664437
101.2730194042764, 96.54554443208494
101.22976146335438, 103.5100729205289
100.8883327153628, 108.4801013471758
101.15251514027935, 115.9467309356074
101.44450624150295, 118.93616363861074
101.71486837226553, 125.40786058583603
101.69632925472752, 128.3926585094549
100.72457051044375, 134.84581633914217
101.00111234705233, 140.32258064516122
101.27456433073789, 146.2968112717834
101.53874675565447, 153.763440860215
101.49548881473245, 160.72796934865895
101.75967123964904, 168.19459893709055
101.73186256334202, 172.67179582251882
101.68551476949702, 180.1337906315659
101.03355580274385, 185.09918427882832
102.87742553454464, 163.23615745890493
103.0635891731554, 158.26381164256577
103.73408725744656, 150.31362007168454
103.47608453837603, 141.85205784204666
103.19336299592146, 137.37022617723392
103.23662093684345, 130.40569768878999
103.26442961315047, 125.92850080336171
103.62439747868007, 117.97367445309598
104.31343468050923, 107.0386849585959
104.98702261772343, 98.59102706711155
105.34699048325302, 90.63620071684579
106.95216907675197, 82.20244716351493
108.77518230132247, 88.69731800766272
108.4275738474849, 94.66227907551593
108.66703744901744, 106.10863922877263
110.15789148436536, 116.08113953775793
111.15127919911015, 106.14571746384863
111.19762699295515, 98.68372265480156
111.90520331232239, 84.76393523668258
112.59733036707456, 73.33147942157944
113.89197874181193, 64.89309108886403
115.6686441725374, 78.84995674205896
117.59671239648992, 68.43097268570006
119.68699789890002, 81.89500679767633
121.13150414040297, 99.3295019157087
121.34624891855151, 114.75559263379054
120.9121245828699, 134.64961067853164
120.4594611296503, 157.52842664689155
120.86732171548641, 191.8628723272772
122.6038190582129, 212.28680014831292
125.1838462489186, 196.90242244469158
126.1957730812014, 183.98220244716347
126.90643925349158, 169.56494870844142
127.60474601408978, 157.13756025213192
129.31497960697075, 131.7899517982943
130.43968607094305, 150.71221109875162
130.05499938202948, 162.64676801384246
129.63323445803985, 180.55092077617098
129.80163144234342, 203.43900630329995
129.24082313681876, 243.7291434927697
131.68180694598945, 250.73075021628966
137.78890124830065, 217.48856754418486
138.92596712396494, 234.4209615622296
